text,label
feel like drowning depression anxiety falure worthless,fear
get nervous even thinking talking wanna die,fear
lost blinders panic,fear
feel like drowning depression falure worthless,fear
scariest american horror story im gonna watch daytime frightened,fear
mgcsartwork nearly started crying full panic attack tatinof bc crowds feel,fear
finally tell therapist sexuality last frontier sure fear singlegirlproblems,fear
laurab dont think ive ever moved fast panic life gave fright,fear
bus car crash im still shaking bit week absolute horror icing cake terrible,fear
bus car crash im still shaking bit week absolute horror icing cake,fear
procrasting fun im hour away time due still havent finished panic attack,fear
anxiety rising tonight im sure sometimes wonder im magnet freefloating anxiety universe,fear
im nervouswreck im nervous pileup goingcrazy helpme insane antisocial,fear
panic panic attack fear starting new medication,fear
job interview afternoon nervous ek,fear
beyond mad lost track brown spider brown carpet go sneaking,fear
anxiety level,fear
wah woke frm fucking nightmare,fear
get much pussynp panic attacks nu uncontrollable anxiety ns suicidal fantasies ns sadness ny yearning death,fear
cosplaying properly first time saturday pretty nervous,fear
markgatiss im surrounded trump voters youre right fucking terrifying redstate despair,fear
ignored broken tooth long abscess need dentist fear makes hard go still cant go dentist,fear
roguecoder much trouble dont think rev see funny side project nervous,fear
im crying katherine one whos like talking anxiety attack im gonna faint,fear
ever really lonely phone keeps blowing cant pick respond people anxiety recluse issues,fear
super shitting tattoo nervous,fear
breaking hives first time since college finals anxiety sucks,fear
tchopstl youtube ni get sick stomach everytime see video amp helicopter crew make comments revolting,fear
beyond mad lost track brown spider brown carpet go sneaking frightened,fear
minutes perform im nervous wish noises would stop handicapped annoyed,fear
hate people say need talk need talk anxiety immediately goes,fear
replied comments times im shaking omg,fear
stuck roof house provides amazing view sheer terror falling kinda like life,fear
want saturday want good lsat nervous,fear
im nervouswreck im pileup goingcrazy helpme insane antisocial,fear
literally shaking getting ekg done lol,fear
ahsfx thanks ryan amp brad scary shit us first episode dont think heart make horrific,fear
officialshaky operation echoes gathering momentum tense nervous feelsick excited,fear
weirdwednesday okay jumpscared poop right bad dog bad total codebrown favorite pants damnit,fear
rosieballs fear future mankind,fear
first day college feeling nervous,fear
might hysteria dont kno anxiety bothneed diagnosis cuz somethin messed upneed ert bu nvr come,fear
danisnotonfire made cry shake point parents calm give calming tablets,fear
gonna get acupuncture today damn anxiety,fear
anthonyweiner distraction really going selection election syria terrorism race riots gascrisis nodapl rape,fear
ppictures would great card crashes happened twice nightmare,fear
corruptmelon im feeling worry,fear
feeling get know information scared might bad test collegelife nervous,fear
hard time falling sleep woke several times afraid bugs crawling ended waking bite,fear
white americans worried arab terrorists black americans fearful terrorist police uniform daily basis,fear
today horrible half day,fear
obamalegacy weekly riots terror attacks gtk dead syrians jews fleeing persecution europe christian genocide,fear
bad news fam life still hard awful depression anxiety atleastihavebuffy,fear
rosetintmyworid fucking hell mate absolute nightmare,fear
markgatiss im surrounded trump voters youre right fucking terrifying redstate,fear
life long fear havin shit spider crawls ya bum,fear
shamefull unequal dangerous worrying world live nowadays terrifying charlotte terrorism shitworldforourkids,fear
ahsfx thanks ryan amp brad scary shit us first episode dont think heart make,fear
start work tmrw yall im nervous lol,fear
dont know make pakistan fear terrorist terrorism terrorstatepak,fear
montelwilliams ban goes harm many people disabled veterans people chronicpain anxiety iamkratom,fear
wish could convince rest children go fucking preschool elementary schools fear gun violence,fear
panic attack couldnt find katrinalaw twitter turns twitter jerk still see nyssaalghul panic,fear
getting hand im freaked deathand im god mommagrendel intimidation,fear
saga devices teles fail time bake panic gbbo,fear
feeling like ive worst night sleep ever great london brighton cycle ride dmtfyp k,fear
think humans sense recognizing impending doom anxiety,fear
finally tell therapist sexuality last frontier sure singlegirlproblems,fear
im literally shaking bc im nervous bc fucking cold oh love life,fear
feel horrible accounting today physically mentally okay,fear
bigbosspeltonen nlikewise death cutting despair,fear
coward feel terrible cant even face,fear
weirdwednesday okay jumpscared poop right bad dog bad total codebrown favorite pants damnit horror,fear
bbcpolitics bbcnews id rather leave child borisjohnson shudder,fear
outdoorloverz bridge drive stop breathing yooo cant im afraid,fear
roommate talks laughs sleep never fails scare shit,fear
dream dropped iphone broke tt cry iphone,fear
deleted save file trying load start going freaking kill someone pray,fear
rosskemp omg horrific something needs done,fear
im getting nervous first anatomy exam,fear
camilluddington fact youre nervous makes want crawl hole,fear
mm nothing like good old fashioned panic induced cry living room floor,fear
r u scared present front class severe anxiety whats r u sad sometimes go get ur depression checked imediately,fear
getting hand im freaked deathand im god mommagrendel,fear
bangladesh war us almost bombed us russia strategy china pakistan time ripe crush terror camps,fear
another test tonight nervous,fear
gdimelow thedailyshow nivenj jordanklepper interviews scare crap never imagined many dumb dumb americans,fear
cant believe nervous feel tonightwho feels mufc,fear
mrscassonc jordyn clown neighborhood creepy enoughisenough,fear
mrscassonc jordyn clown neighborhood nightmare creepy enoughisenough,fear
bloody hell pam calm could sworn something black amp hairy ran across carpet perilsoflivingalone,fear
posh frightened im still scared,fear
wake fresh terror threat sounding alert mumbai praying safety amp security everybody city maharashtra news,fear
woke nightmare couldnt sleep took useallthehotwatershower time read,fear
ughh want like nightmare get along,fear
seem alternate sleepfull sleepless nights tonight sleepless one insomnia anxiety notfair,fear
jimmy carr makes want cry cry shiver,fear
dreamthey trying steal kidney nightmare blackmarket whydidiwatchthat,fear
jimmy carr makes want cry cry shiver awful,fear
forced fake hug someone didnt flinch get litigious past awful,fear
pisses killed people surrendered hands hands visible shouldnt fearing life,fear
andrews hands start shaking says hope die like right,fear
dread drive every wednesday,fear
country gave safe house osama bin laden dangerous contained pakistan terror heaven declare bankimoonamdg,fear
maybe samheughan send good luck job interview tomorrow nervous,fear
alivitali thats im afraid,fear
pumped interview nervous,fear
amityaffliction kind drive home work today nightmare dailyfeels,fear
im scared coworkers going submit one wardrobe makeover shows fear fashion,fear
wake scroll social media another father taken child nightmare everyday keithlamontscott,fear
hi names anxiety shaun,fear
background suffered bit times stress always bit shy years ago aged made redundant thats started,fear
yahoocare data stolen tell us,fear
dread math,fear
susannahspot could pop round nightmare,fear
excalibater im shy irl lately feel like everyones thing dont fit anywhere feel lonely,fear
ever stop afraid someone live,fear
dswt despair madness beyond shocking cold blooded murder long southafrica stand ampwatch worldrhinoday,fear
dreamthey trying steal kidney blackmarket whydidiwatchthat,fear
goes first gets book signed amp barely take picture cuz im shaking,fear
reverse half way woods collect dog n ive never even reverse parked life nightmare,fear
anthonyweiner distraction really going selection election syria race riots gascrisis nodapl rape,fear
well flipping great flipping standstill freeway anxiety stepofftheledge youvegottobekiddingme,fear
